 21  553.166889 5.092E-27 1.931E-01.06530.072 3664.14070.74-.000609       2 1 1 03       1 2 2 02                    P 52e     565553342910 9 711   103.0  105.0
 21  553.170613 1.141E-28 5.699E-02.05680.064 4301.22280.63-.000971       1 1 1 02       1 0 0 01                    Q 86e     575553342910 9 711   173.0  173.0
 21  553.177735 2.416E-29 7.152E-01.08340.114 4574.14600.68-.001238       2 4 4 03       1 5 5 02                    P  6f     466663342910 9 711    11.0   13.0
 21  553.206842 1.137E-29 1.751E-01.06650.078 4865.08740.75-.000722       2 3 3 02       1 4 4 01                    Q 43f     566563342910 9 711    87.0   87.0
 21  553.240038 2.899E-30 1.395E-01.06660.079 5089.80550.75-.000651       2 0 0 12       1 1 1 11                    P 42e     566563342910 9 711    83.0   85.0
 21  553.268328 1.312E-29 1.755E-01.06660.079 4831.34460.75-.000717       2 3 3 02       1 4 4 01                    Q 42e     566563342910 9 711    85.0   85.0
 21  553.324923 1.436E-30 2.246E-01.07970.109 5006.03710.68-.001156       1 3 3 12       0 4 4 11                    P  9e     566663342910 9 711    17.0   19.0
 21  553.326891 1.506E-29 1.758E-01.06680.080 4798.38450.75-.000711       2 3 3 02       1 4 4 01                    Q 41f     566563342910 9 711    83.0   83.0
 21  553.329103 1.181E-30 1.879E-01.05870.066 5444.82310.69-.000850       3 0 0 02       2 1 1 01                    Q 70f     465553342910 9 711   141.0  141.0
 21  553.330910 1.121E-27 1.118E-01.07620.104 3571.71900.68-.001052       3 0 0 02       2 1 1 01                    P 13e     566663342910 9 711    25.0   27.0
 21  553.346417 2.066E-29 1.333E-01.07020.093 4567.94980.72-.000818       1 2 2 12       0 3 3 11                    P 25f     566663342910 9 711    49.0   51.0
 21  553.385187 1.722E-29 1.762E-01.06690.080 4766.20720.75-.000706       2 3 3 02       1 4 4 01                    Q 40e     566663342910 9 711    81.0   81.0
 21  553.416999 2.726E-30 4.129E-03.08340.112 4026.24560.680.000302       1 5 5 02       0 6 6 01                    R  6e     466663342910 9 711    15.0   13.0
 21  553.439466 1.269E-29 1.282E-01.06730.083 4747.70760.74-.000689       3 1 1 02       2 2 2 01                    Q 37f     566663342910 9 711    75.0   75.0
