altitude_km,longueur_onde_um,nombre_onde_cm_1,pression_Pa,epaisseur_couche_m,temperature_K,CO2_ppm,H2O_ppm,CH4_ppm,O3_ppm,sigma_CO2_m2_molecule,sigma_H2O_m2_molecule,sigma_CH4_m2_molecule,sigma_O3_m2_molecule,tau_CO2,tau_H2O,tau_CH4,tau_O3,emissivite
14,87.7,114.02508552,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,3.145052472859e-32,6.330648709707e-31,6.961616972708e-27,0.000000000000e+00,5.931066325129e-10,5.029430222413e-09,3.282124253219e-06,3.287741385471e-06
14,87.8,113.89521640,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,1.173346696359e-32,1.928921057155e-30,2.962534331664e-27,0.000000000000e+00,2.212744346409e-10,1.532445458019e-08,1.396716570169e-06,1.412261301903e-06
14,87.9,113.76564278,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,2.698366353158e-32,5.387488691478e-32,6.334844448590e-27,0.000000000000e+00,5.088687692236e-10,4.280129839818e-10,2.986626050615e-06,2.987558469614e-06
14,88.0,113.63636364,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,1.559639645645e-31,7.271514016912e-32,1.159178622612e-25,0.000000000000e+00,2.941231111865e-09,5.776907555031e-10,5.465064059117e-05,5.465266600169e-05
14,88.1,113.50737798,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,3.587925712741e-30,2.313216014735e-30,1.398920627594e-25,0.000000000000e+00,6.766254476052e-08,1.837751400995e-08,6.595351824376e-05,6.603737773891e-05
14,88.2,113.37868481,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,6.019426706554e-32,9.957973629851e-31,1.056478544942e-26,0.000000000000e+00,1.135167675068e-09,7.911185065626e-09,4.980874226424e-06,4.989908129582e-06
14,88.3,113.25028313,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,1.551852427099e-30,1.023800160073e-31,3.267425028964e-27,0.000000000000e+00,2.926545662231e-08,8.133655337545e-10,1.540460352125e-06,1.570537941031e-06
14,88.4,113.12217195,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,2.392379581960e-32,3.963145674406e-31,7.607647731576e-27,0.000000000000e+00,4.511645544213e-10,3.148550100422e-09,3.586701944052e-06,3.590295213574e-06
14,88.5,112.99435028,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,4.475299544809e-32,1.938403283846e-31,4.119018630577e-27,0.000000000000e+00,8.439699704264e-10,1.539978682445e-09,1.941952710107e-06,1.944334768522e-06
14,88.6,112.86681716,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,7.671073857380e-32,5.856014166249e-31,4.483233259550e-26,0.000000000000e+00,1.446641931278e-09,4.652353333940e-09,2.113665355577e-05,2.114252904462e-05
14,88.7,112.73957159,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,1.850285434372e-32,2.916048182948e-32,5.490107742441e-26,0.000000000000e+00,3.489342618727e-10,2.316675831158e-10,2.588366444878e-05,2.588391005642e-05
14,88.8,112.61261261,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,1.869519059539e-32,9.290743398147e-32,3.845355394371e-26,0.000000000000e+00,3.525614161896e-10,7.381099122380e-10,1.812931428372e-05,1.813024060027e-05
14,88.9,112.48593926,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,4.706373471444e-32,1.862564913719e-30,3.762143924350e-27,0.000000000000e+00,8.875468199927e-10,1.479728333985e-08,1.773700544948e-06,1.789383774153e-06
14,89.0,112.35955056,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,3.466544040268e-31,1.455272303823e-30,5.493492837925e-27,0.000000000000e+00,6.537348040849e-09,1.156151737730e-08,2.589962382149e-06,2.608057846576e-06
14,89.1,112.23344557,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,1.411226883187e-30,7.866673785149e-31,3.231833976383e-27,0.000000000000e+00,2.661348361027e-08,6.249736590852e-09,1.523680592864e-06,1.556542601699e-06
14,89.2,112.10762332,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,2.017773133782e-30,1.211321079793e-31,6.221520040200e-27,0.000000000000e+00,3.805197652122e-08,9.623429015128e-10,2.933198119903e-06,2.972208022256e-06
14,89.3,111.98208287,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,1.942040350772e-25,1.231745835670e-31,2.287055481457e-25,0.000000000000e+00,3.662377726892e-03,9.785694983757e-10,1.078255280860e-04,3.763105937044e-03
14,89.4,111.85682327,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,6.900385587167e-25,2.682246925874e-31,1.655527261895e-25,0.000000000000e+00,1.301302440568e-02,2.130930710510e-09,7.805149578657e-05,1.300576256663e-02
14,89.5,111.73184358,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,1.006764089717e-24,1.577394815328e-30,1.319549617309e-26,0.000000000000e+00,1.898596173323e-02,1.253172861215e-08,6.221149223341e-06,1.881298002878e-02
14,89.6,111.60714286,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,1.605826657254e-24,3.072340975195e-29,3.445987027802e-27,0.000000000000e+00,3.028332434205e-02,2.440843784383e-07,1.624645200184e-06,2.983119133217e-02
14,89.7,111.48272018,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,2.948922803230e-24,1.101576626137e-30,4.893856038623e-27,0.000000000000e+00,5.561197113427e-02,8.751556167225e-09,2.307257589594e-06,5.409608716343e-02
14,89.8,111.35857461,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,6.917670128194e-24,2.445537058611e-31,5.161467770012e-27,0.000000000000e+00,1.304562028766e-01,1.942874823199e-09,2.433425828594e-06,1.223072048879e-01
14,89.9,111.23470523,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,3.578702871866e-23,2.839518343153e-31,2.126396172339e-26,0.000000000000e+00,6.748861672145e-01,2.255876139558e-09,1.002510835708e-05,4.907907234524e-01
14,90.0,111.11111111,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,3.903310317076e-22,6.617665929830e-32,1.645913077522e-25,0.000000000000e+00,7.361019435422e+00,5.257453154569e-10,7.759822540661e-05,9.993644990892e-01
14,90.1,110.98779134,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,2.152753097852e-23,1.962799570608e-31,3.222414780745e-25,0.000000000000e+00,4.059748292015e-01,1.559360491100e-09,1.519239818462e-04,3.337742851964e-01
14,90.2,110.86474501,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,5.659382794259e-24,2.235179593408e-30,8.703753567738e-27,0.000000000000e+00,1.067269147390e-01,1.775754794666e-08,4.103472051207e-06,1.012326234190e-01
14,90.3,110.74197121,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,2.557693134538e-24,7.853317079084e-32,5.202160425493e-27,0.000000000000e+00,4.823400484153e-02,6.239125257917e-10,2.452610789790e-06,4.709156246027e-02
14,90.4,110.61946903,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,1.469605707832e-24,9.760677774646e-32,5.198767570925e-27,0.000000000000e+00,2.771441494271e-02,7.754441928797e-10,2.451011194422e-06,2.733627872095e-02
14,90.5,110.49723757,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,9.467005134727e-25,2.396421029088e-32,4.805311172124e-27,0.000000000000e+00,1.785325867818e-02,1.903854233901e-10,2.265512222825e-06,1.769705906747e-02
14,90.6,110.37527594,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,6.571633175015e-25,7.233790562917e-31,4.314225952864e-26,0.000000000000e+00,1.239304989719e-02,5.746937880782e-09,2.033985163113e-05,1.233666711662e-02
14,90.7,110.25358324,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,3.893339357859e-26,1.066919643060e-31,9.252105029900e-26,0.000000000000e+00,7.342215799886e-04,8.476221227479e-10,4.361997856391e-05,7.775399651924e-04
14,90.8,110.13215859,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,3.742966910054e-29,3.010467791458e-32,2.811797333140e-25,0.000000000000e+00,7.058637395678e-07,2.391688180508e-10,1.325650098018e-04,1.332622325100e-04
14,90.9,110.01100110,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,1.656423670612e-29,2.456964282438e-31,7.209419253464e-27,0.000000000000e+00,3.123750315042e-07,1.951953264842e-09,3.398953127727e-06,3.713273218242e-06
14,91.0,109.89010989,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,6.329522284337e-30,3.018002740092e-31,7.130777992440e-27,0.000000000000e+00,1.193646745126e-07,2.397674375624e-09,3.361876915243e-06,3.483633196244e-06
14,91.1,109.76948408,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,2.806110236522e-30,2.071277984540e-31,6.442151259064e-27,0.000000000000e+00,5.291875436757e-08,1.645541961362e-09,3.037216924340e-06,3.091776441089e-06
14,91.2,109.64912281,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,2.108967624111e-30,5.000142205119e-31,5.884497653951e-27,0.000000000000e+00,3.977175886285e-08,3.972399587458e-09,2.774305530419e-06,2.818045718223e-06
14,91.3,109.52902519,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,4.562159739501e-30,1.076977666063e-31,1.026737884466e-25,0.000000000000e+00,8.603504149556e-08,8.556127927706e-10,4.840658895076e-05,4.849230381532e-05
14,91.4,109.40919037,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,2.548279593032e-29,7.687237425356e-32,1.347284280863e-25,0.000000000000e+00,4.805648049334e-07,6.107182060925e-10,6.351907080693e-05,6.399819835801e-05
14,91.5,109.28961749,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,3.373579854100e-28,1.781962050202e-30,2.157594349956e-25,0.000000000000e+00,6.362032443165e-06,1.415692798865e-08,1.017219529940e-04,1.080922999714e-04
14,91.6,109.17030568,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,6.677519655065e-29,1.780161610266e-31,9.845334063178e-27,0.000000000000e+00,1.259273487591e-06,1.414262426175e-09,4.641681643286e-06,5.902351974396e-06
14,91.7,109.05125409,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,4.126093597443e-29,4.212098820354e-32,9.411224116727e-27,0.000000000000e+00,7.781153097225e-07,3.346332750132e-10,4.437016148272e-06,5.215452490770e-06
14,91.8,108.93246187,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,9.468778749834e-29,1.583303113425e-31,4.527321181736e-27,0.000000000000e+00,1.785660343281e-06,1.257866751900e-09,2.134451049367e-06,3.921361570791e-06
14,91.9,108.81392818,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,2.458454657251e-28,1.261803426532e-32,1.087378777868e-26,0.000000000000e+00,4.636252576168e-06,1.002448971527e-10,5.126556478571e-06,9.762861642559e-06
14,92.0,108.69565217,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,5.298871730057e-28,2.101307608767e-32,6.172644705899e-26,0.000000000000e+00,9.992825223278e-06,1.669399216215e-10,2.910155352580e-05,3.909378150724e-05
14,92.1,108.57763301,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,4.765550674229e-27,1.069680915647e-30,3.016555691839e-25,0.000000000000e+00,8.987066946746e-05,8.498158359732e-09,1.422185483083e-04,2.320707833430e-04
14,92.2,108.45986985,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,5.136467018576e-27,5.273601499939e-32,1.425314290557e-25,0.000000000000e+00,9.686555892760e-05,4.189651326582e-10,6.719787399732e-05,1.640503941523e-04
14,92.3,108.34236186,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,9.791155568808e-26,1.237123025364e-31,1.022028889309e-26,0.000000000000e+00,1.846455459151e-03,9.828414461016e-10,4.818457864374e-06,1.849562347444e-03
14,92.4,108.22510823,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,2.636687337685e-25,1.503706608847e-30,1.138996769209e-26,0.000000000000e+00,4.972370926524e-03,1.194630726008e-08,5.369914683922e-06,4.965384307031e-03
14,92.5,108.10810811,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,2.513302265811e-25,8.992418041512e-32,4.850174623001e-27,0.000000000000e+00,4.739686400231e-03,7.144092358371e-10,2.286663547407e-06,4.730748371069e-03
14,92.6,107.99136069,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,5.509763326823e-25,3.981627387979e-32,8.155564082511e-27,0.000000000000e+00,1.039053307032e-02,3.163233033099e-10,3.845022611677e-06,1.034054354611e-02
14,92.7,107.87486516,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,2.172998158809e-24,2.754436487093e-31,4.503727825838e-26,0.000000000000e+00,4.097927241438e-02,2.188282236015e-09,2.123327724727e-05,4.017135753001e-02
14,92.8,107.75862069,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,1.640796559438e-22,2.498542058724e-30,2.771235554010e-25,0.000000000000e+00,3.094280080874e+00,1.984985033658e-08,1.306526839793e-04,9.546983015314e-01
14,92.9,107.64262648,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,3.182701372435e-24,6.600424416636e-32,2.795245094199e-25,0.000000000000e+00,6.002066132725e-02,5.243755508164e-10,1.317846378697e-04,5.837902417011e-02
14,93.0,107.52688172,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,7.386456465579e-25,6.528436077019e-32,1.455070480830e-26,0.000000000000e+00,1.392967639907e-02,5.186563844635e-10,6.860075947869e-06,1.383987303663e-02
14,93.1,107.41138561,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,3.683748427880e-25,3.634771017294e-31,1.149464359449e-26,0.000000000000e+00,6.946960802527e-03,2.887670449617e-09,5.419265189609e-06,6.928271051763e-03
14,93.2,107.29613734,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,3.431075541209e-25,1.643727059519e-32,4.764430191195e-27,0.000000000000e+00,6.470460120159e-03,1.305870998317e-10,2.246238473705e-06,6.451803648206e-03
14,93.3,107.18113612,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,1.204179722119e-24,2.962565130371e-32,1.009662089397e-26,0.000000000000e+00,2.270890505293e-02,2.353631560649e-10,4.760153343913e-06,2.245765213956e-02
14,93.4,107.06638116,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,1.166786048243e-23,4.367112207424e-32,2.182354981806e-26,0.000000000000e+00,2.200372012576e-01,3.469484270547e-10,1.028893178553e-05,1.975193131807e-01
14,93.5,106.95187166,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,4.408904455976e-25,2.059731197291e-31,3.345383893195e-25,0.000000000000e+00,8.314489177911e-03,1.636368531683e-09,1.577214841786e-04,8.436424247148e-03
14,93.6,106.83760684,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,1.293540591607e-25,3.218345064896e-30,4.123476281213e-26,0.000000000000e+00,2.439410823596e-03,2.556837802534e-08,1.944054314278e-05,2.455856373463e-03
14,93.7,106.72358591,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,1.220796400903e-25,9.474716801738e-32,6.517762055043e-27,0.000000000000e+00,2.302226905821e-03,7.527258139974e-10,3.072864393636e-06,2.302645358399e-03
14,93.8,106.60980810,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,1.301263357695e-25,3.082309862061e-32,6.892079016392e-27,0.000000000000e+00,2.453974726194e-03,2.448763639549e-10,3.249339885185e-06,2.454207806546e-03
14,93.9,106.49627263,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,1.881993163112e-25,1.206695313999e-32,6.714330535113e-27,0.000000000000e+00,3.549138327638e-03,9.586679280061e-11,3.165538578152e-06,3.546001994740e-03
14,94.0,106.38297872,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,3.748830765765e-25,1.279925463601e-32,5.879854858058e-27,0.000000000000e+00,7.069695690395e-03,1.016846156572e-10,2.772116637657e-06,7.047516864030e-03
14,94.1,106.26992561,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,1.783039299026e-24,1.077137507745e-32,1.106795664481e-26,0.000000000000e+00,3.362527154666e-02,8.557397801650e-11,5.218099340991e-06,3.307127127144e-02
14,94.2,106.15711253,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,9.987684471446e-23,2.901886272823e-31,3.794380394582e-25,0.000000000000e+00,1.883517669286e+00,2.305424797961e-09,1.788898752663e-04,8.479729116928e-01
14,94.3,106.04453871,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,2.930666751202e-24,7.811475658552e-32,1.049710232637e-25,0.000000000000e+00,5.526769116964e-02,6.205884034999e-10,4.948964338165e-05,5.381501195755e-02
14,94.4,105.93220339,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,2.203947949484e-24,6.527158738736e-33,1.570590145606e-26,0.000000000000e+00,4.156293600291e-02,5.185549053882e-11,7.404705011739e-06,4.071814364638e-02
14,94.5,105.82010582,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,4.915728141193e-24,2.196282397725e-31,1.119434233464e-26,0.000000000000e+00,9.270277648249e-02,1.744852632738e-09,5.277685144041e-06,8.854044331396e-02
14,94.6,105.70824524,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,4.367812493594e-23,4.059848541351e-32,1.434373477061e-26,0.000000000000e+00,8.236996304129e-01,3.225376401154e-10,6.762497844529e-06,5.611977369499e-01
14,94.7,105.59662091,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,2.899141891738e-22,1.486649383765e-31,1.116260087926e-26,0.000000000000e+00,5.467318270282e+00,1.181079488643e-09,5.262720316048e-06,9.957774815261e-01
14,94.8,105.48523207,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,1.026087668259e-23,1.178254694469e-32,2.345358364895e-25,0.000000000000e+00,1.935037354180e-01,9.360730695692e-11,1.105742760926e-04,1.760243576692e-01
14,94.9,105.37407798,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,2.963968467424e-24,3.358222687836e-32,4.626093349461e-26,0.000000000000e+00,5.589570831517e-02,2.667964604306e-10,2.181018180036e-05,5.438287165636e-02
14,95.0,105.26315789,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,1.905528754554e-24,1.747183672891e-32,6.402082887901e-25,0.000000000000e+00,3.593522691665e-02,1.388062862352e-10,3.018326288257e-04,3.558835673736e-02
14,95.1,105.15247108,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,1.678958724293e-24,3.051769917802e-32,4.563408824140e-26,0.000000000000e+00,3.166247824756e-02,2.424500957210e-10,2.151464930890e-05,3.118731483346e-02
14,95.2,105.04201681,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,2.129111209783e-24,1.816354263363e-32,8.489017589068e-27,0.000000000000e+00,4.015163469535e-02,1.443015944441e-10,4.002232616979e-06,3.936008366711e-02
14,95.3,104.93179433,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,2.702725963000e-24,8.054746799741e-32,1.667215144719e-26,0.000000000000e+00,5.096909219651e-02,6.399152574424e-10,7.860253276313e-06,4.969942822792e-02
14,95.4,104.82180294,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,5.384541740919e-24,3.229135715320e-31,7.368916313967e-27,0.000000000000e+00,1.015438517208e-01,2.565410513776e-09,3.474149619094e-06,9.656157999693e-02
14,95.5,104.71204188,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,1.739980005929e-23,2.796343549090e-30,5.855304983305e-27,0.000000000000e+00,3.281324209570e-01,2.221575608275e-08,2.760542352595e-06,2.797343694673e-01
14,95.6,104.60251046,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,3.107112510055e-22,1.295769775334e-29,1.221111381360e-26,0.000000000000e+00,5.859517618801e+00,1.029433786045e-07,5.757052271555e-06,9.971473973155e-01
14,95.7,104.49320794,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,5.261171427542e-23,3.932998243415e-29,1.788401343102e-25,0.000000000000e+00,9.921728477954e-01,3.124599253122e-07,8.431597782092e-05,6.292611884244e-01
14,95.8,104.38413361,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,1.298286037017e-23,7.913873338093e-28,5.124908961005e-25,0.000000000000e+00,2.448359975227e-01,6.287234621298e-06,2.416189810844e-04,2.173611308400e-01
14,95.9,104.27528676,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,5.963384573259e-23,9.091538046441e-28,2.213444731638e-26,0.000000000000e+00,1.124599024388e+00,7.222838972075e-06,1.043550753417e-05,6.752230638915e-01
14,96.0,104.16666667,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,3.810539517803e-24,8.805289270033e-29,9.010739935528e-27,0.000000000000e+00,7.186068534516e-02,6.995426535654e-07,4.248203858068e-06,6.934406322873e-02
14,96.1,104.05827263,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,1.787256154199e-24,9.770804829606e-30,1.344279720021e-26,0.000000000000e+00,3.370479469588e-02,7.762487441763e-08,6.337741776787e-06,3.314931892838e-02
14,96.2,103.95010395,1.410220e+04,1000.0,216.65,4.250000000000e+02,4.000000000000e+00,1.685100000000e+00,1.000000000000e-01,0.000000000000e+00,1.047185672151e-24,4.275610315426e-30,6.136941740186e-27,0.000000000000e+00,1.974824817663e-02,3.396789922443e-08,2.893322830748e-06,1.955739887011e-02
